"   ","ASSETID","SHOPID","ACCID","EQUIPMENTNO","ASSETSNAME","ASSETSTYPEID","CHANGETYPEID","UNITNAME","INITQTY","CURRQTY","PRICE","RAWVALUE","SPECS","ADDRESS","USESTATUS","CHARGEMAN","INDATE","OPID","OPDATE","INITFLAG","DEPID","MEMO","RENT_NUM","CHANGEAMOUNT","IMAGES","ASSETID","ASSETCODE","ASSETNAME","PARENTID","UNITNAME","ISUSED","MEMO","ISDETAIL"
"754","37287","10654","1","","防盗门","11","1","套","1.000000","1.000000","500.420000","500.420000","","四龙庙村","1","","2018-09-03","529","2018-09-03","F","","","","500.42","","11","010202","办公家具","3","套","T","办公家具",""
"755","37290","10654","1","","会议椅","11","1","个","40.000000","40.000000","120.000000","4800.000000","","四龙庙村","1","","2018-09-03","529","2018-09-03","F","","","","4800","","11","010202","办公家具","3","套","T","办公家具",""
"756","37291","10654","1","","书柜","11","1","","6.000000","6.000000","350.000000","2100.000000","","四龙庙村","1","","2018-09-03","529","2018-09-03","F","","","","2100","","11","010202","办公家具","3","套","T","办公家具",""
"757","37286","10654","1","","防盗门锁","11","1","把","3.000000","3.000000","50.000000","150.000000","","四龙庙村","1","","2018-09-03","529","2018-09-03","F","","","","150","","11","010202","办公家具","3","套","T","办公家具",""
"758","24457","10654","1","","椅子","11","1","套","23.000000","23.000000","50.000000","1150.000000","","四龙庙村","1","张东堂","2012-10-15","181","2012-10-15","T","","","","1150","","11","010202","办公家具","3","套","T","办公家具",""
"759","24451","10654","1","","档案柜","11","1","套","6.000000","6.000000","300.000000","1800.000000","","四龙庙村","1","张东堂","2012-10-15","529","2018-10-09","T","","","","1800","","11","010202","办公家具","3","套","T","办公家具",""
"760","24450","10654","1","","方凳","11","1","套","30.000000","30.000000","5.000000","1500.000000","","四龙庙村","1","张东堂","2012-10-15","181","2012-10-15","T","","","","1500","","11","010202","办公家具","3","套","T","办公家具",""
"761","24449","10654","1","","单桌","11","1","套","15.000000","15.000000","120.000000","1800.000000","","四龙庙村","1","张东堂","2012-10-15","181","2012-10-15","T","","","","1800","","11","010202","办公家具","3","套","T","办公家具",""
"762","24448","10654","1","","小方桌","11","1","套","1.000000","1.000000","200.000000","200.000000","","四龙庙村","1","张东堂","2012-10-15","181","2012-10-15","T","","","","200","","11","010202","办公家具","3","套","T","办公家具",""
"763","24444","10654","1","","办公桌","11","1","套","13.000000","13.000000","200.000000","2600.000000","","四龙庙村","1","张东堂","2012-10-15","181","2012-10-15","T","","","","2600","","11","010202","办公家具","3","套","T","办公家具",""
"764","37288","10654","1","","会议桌","11","1","套","1.000000","1.000000","2751.100000","2751.100000","","四龙庙村","1","","2018-09-03","529","2018-09-03","F","","","","2751.1","","11","010202","办公家具","3","套","T","办公家具",""
"765","24445","10654","1","","大案桌","11","1","套","1.000000","1.000000","500.000000","500.000000","","四龙庙村","1","张东堂","2012-10-22","181","2012-10-22","T","","","","500","","11","010202","办公家具","3","套","T","办公家具",""
"766","24458","10654","1","","停车场","12","2","套","3.000000","3.000000","30000.000000","90000.000000","","四龙庙村","1","张东堂","2012-10-15","181","2012-10-22","T","","","","90000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"767","24455","10654","1","","健身器材","12","1","套","6.000000","6.000000","200.000000","1200.000000","","四龙庙村","1","张东堂","2012-10-15","181","2012-10-15","T","","","","1200","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"768","24456","10654","1","","乒乓球案","12","1","套","1.000000","1.000000","8000.000000","8000.000000","","四龙庙村","1","张东堂","2012-10-15","181","2012-10-15","T","","","","8000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"769","24459","10654","1","","乡村道路","18","2","米","3800.000000","3800.000000","200.000000","760000.000000","","四龙庙村","1","张东堂","2012-10-15","181","2012-10-15","T","","","","760000","","18","010503","其它","6","个","T","其它",""
"770","28823","10655","1","","办公家具","3","8","套","4.000000","4.000000","175.000000","700.000000","","林场村","1","李小平","2012-10-12","288","2012-10-12","F","","2008年接受组织部捐赠。","","700","","3","0102","办公设备及家具","1","套","T","办公设备及家具",""
"771","23476","10655","1","","村委房屋","7","3","间","5.000000","5.000000","12000.000000","70000.000000","","林场村","1","李小平","2012-10-12","288","2012-10-12","F","","2007年由组织部拨款修建。","","70000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"772","24602","10655","1","","办公家具","11","8","套","10.000000","10.000000","150.000000","1500.000000","","林场村","1","李小平","2012-10-12","288","2012-10-12","F","","2008年组织部捐赠。","","1500","","11","010202","办公家具","3","套","T","办公家具",""
"773","23485","10655","1","","远程教育","17","3","个","1.000000","1.000000","1500.000000","1500.000000","","林场村委","1","李小平","2012-10-12","288","2012-10-12","F","","2008年由组织部统一发放。价值2200元。","","1500","","17","010502","专用设备","6","个","T","专用设备",""
"774","23491","10655","1","","村级道路","18","3","条","1.000000","1.000000","480000.000000","480000.000000","","林场村","1","李小平","2012-10-12","288","2012-10-17","F","","柏树至林场水泥路面全长4公里，2006年由交通部门、乡、村三级筹资修建。（村村通项目）","","480000","","18","010503","其它","6","个","T","其它",""
"775","23496","10655","1","","组级道路","18","4","条","1.000000","1.000000","3740.000000","3740.000000","","林场村","1","李小平","2012-10-12","288","2012-10-12","F","","村部至前山组2公里路，由村民筹资、一事一议资金修成。","","3740","","18","010503","其它","6","个","T","其它",""
"776","22914","10657","1","002","村委办公楼","7","2","间","20.000000","20.000000","25000.000000","500000.000000","","","1","","2012-10-15","286","2012-10-15","F","","","","500000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"777","22329","10657","1","001","小学教学楼","8","2","栋","1.000000","1.000000","700000.000000","700000.000000","","","1","","2012-10-12","286","2012-10-12","F","","","","700000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"778","22916","10657","1","003","村卫生室","9","2","平米","6.000000","6.000000","25000.000000","150000.000000","","","1","","2012-10-15","286","2012-10-15","F","","","","150000","","9","010103","其他房屋","2","平米","T","其他房屋",""
"779","38000","10657","1","","相机","10","1","台","1.000000","1.000000","2300.000000","2300.000000","","","1","","2013-05-28","479","2013-05-28","F","","","","2300","","10","010201","办公设备","3","套","T","办公设备",""
"780","22922","10657","1","005","空调 电脑","10","1","台","7.000000","7.000000","4360.000000","30550.000000","","","1","","2012-10-15","286","2012-10-15","F","","","","30550","","10","010201","办公设备","3","套","T","办公设备",""
"781","22925","10657","1","006","办公桌椅","11","1","套","40.000000","40.000000","500.000000","20000.000000","","","1","","2012-10-15","286","2012-10-15","F","","","","20000","","11","010202","办公家具","3","套","T","办公家具",""
"782","22918","10657","1","004","村吃水站","13","2","套","1.000000","1.000000","600000.000000","600000.000000","","","1","","2012-10-15","286","2012-10-15","F","","","","600000","","13","010302","农田水利设施","4","套","T","农田水利设施",""
"783","22930","10657","1","007","乡村公路","13","2","公里","3.000000","3.000000","155000.000000","465000.000000","","","1","","2012-10-15","286","2012-10-15","F","","","","465000","","13","010302","农田水利设施","4","套","T","农田水利设施",""
"784","23260","10659","1","","乒乓球案","1","1","套","2.000000","2.000000","1750.000000","3500.000000","","赵沟村","1","赵明富","2012-10-15","181","2012-10-16","T","","","","3500","","1","01","资产大类管理","-1","","T","资产大类管理",""
"785","16003","10659","1","20110323001","村委房屋","7","2","元","1.000000","1.000000","270000.000000","270000.000000","","村委会","1","赵明富","2012-10-15","181","2012-10-16","T","","","0","0","","7","010101","村委房屋","2","平米","T","村委房屋",""
"786","23249","10659","1","","学校房屋","8","1","座","1.000000","1.000000","300000.000000","300000.000000","","赵沟村","1","赵明富","2012-10-15","181","2012-10-15","T","","","","300000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"787","23250","10659","1","","电视机","10","1","套","1.000000","1.000000","5000.000000","5000.000000","","赵沟村","1","赵明富","2012-10-15","181","2012-10-15","T","","","","5000","","10","010201","办公设备","3","套","T","办公设备",""
"788","34175","10659","1","","电视","10","1","台","1.000000","1.000000","2980.000000","2980.000000","","","1","","2015-12-22","290","2015-12-22","T","","","","2980","","10","010201","办公设备","3","套","T","办公设备",""
"789","34174","10659","1","","电脑","10","1","台","1.000000","1.000000","3599.000000","3599.000000","","","1","","2015-12-22","290","2015-12-22","T","","","","3599","","10","010201","办公设备","3","套","T","办公设备",""
"790","23253","10659","1","","连椅","11","1","套","5.000000","5.000000","60.000000","300.000000","","赵沟村","1","赵明富","2012-10-15","181","2012-10-15","T","","","","300","","11","010202","办公家具","3","套","T","办公家具",""
"791","23259","10659","1","","书案","11","1","套","1.000000","1.000000","1500.000000","1500.000000","","赵沟村","1","赵明富","2012-10-15","181","2012-10-16","T","","","","1500","","11","010202","办公家具","3","套","T","办公家具",""
"792","23258","10659","1","","书柜","11","1","套","2.000000","2.000000","150.000000","300.000000","","赵沟村","1","赵明富","2012-10-15","181","2012-10-15","T","","","","300","","11","010202","办公家具","3","套","T","办公家具",""
"793","23257","10659","1","","木柜","11","1","套","3.000000","3.000000","250.000000","750.000000","","赵沟村","1","赵明富","2012-10-15","181","2012-10-15","T","","","","750","","11","010202","办公家具","3","套","T","办公家具",""
"794","23256","10659","1","","铁皮柜","11","1","套","11.000000","11.000000","400.000000","4500.000000","","赵沟村","1","赵明富","2012-10-15","181","2012-10-15","T","","","","4500","","11","010202","办公家具","3","套","T","办公家具",""
"795","23251","10659","1","","办公桌","11","1","套","18.000000","18.000000","200.000000","3600.000000","","赵沟村","1","赵明富","2012-10-15","181","2012-10-15","T","","","","3600","","11","010202","办公家具","3","套","T","办公家具",""
"796","23252","10659","1","","椅子","11","1","套","67.000000","67.000000","50.000000","3350.000000","","赵沟村","1","赵明富","2012-10-15","181","2012-10-15","T","","","","3350","","11","010202","办公家具","3","套","T","办公家具",""
"797","23255","10659","1","","课桌","11","1","套","35.000000","35.000000","107.000000","3760.000000","","赵沟村","1","赵明富","2012-10-15","181","2012-10-15","T","","","","3760","","11","010202","办公家具","3","套","T","办公家具",""
"798","23254","10659","1","","方凳","11","1","套","26.000000","26.000000","12.000000","330.000000","","赵沟村","1","赵明富","2012-10-15","181","2012-10-15","T","","","","330","","11","010202","办公家具","3","套","T","办公家具",""
"799","23265","10659","1","","图书","12","1","套","2000.000000","2000.000000","10.000000","20000.000000","","赵沟村","1","赵明富","2012-10-15","181","2012-10-15","T","","","","20000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
